,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.Baseline,rab.win.Week_6,diff.btw,diff.win,effect,overlap,-Log10(adj-pvalue),Taxa
Alistipes_onderdonkii ,0.609320493893021,0.922897966501104,0.654950437054112,0.923126467353379,-4.62544991897832,-4.55769549619332,-4.72734825938652,-0.74601147998421,5.73132534056768,-0.109219919310718,0.447544648362669,0.0347387970117135,Alistipes_onderdonkii 
Staphylococcus_arlettaecluster_2,0.168215695666313,0.658957880203825,0.263753358179656,0.69187632206018,-5.76472958182145,-6.39042854365099,-4.9642511444486,1.57504928953323,6.39883998980853,0.246807066306249,0.3537946594524,0.159971531912136,Staphylococcus_arlettaecluster_2
Turicibacter_sanguinis ,0.657753812485184,0.940290811003251,0.601166027981559,0.891403451117518,-6.66998907209384,-6.68981013298117,-6.63390416406125,0.385318261344984,9.06968349765826,0.0410499582865103,0.473801563478923,0.0499256888516,Turicibacter_sanguinis 
Eubacterium_xylanophilum ,0.0948210391655201,0.598154627476919,0.071572478724518,0.542824017490266,-0.0443086215207309,-4.11446805699805,1.24411369876471,2.81885932684564,6.81142975829474,0.440797195972968,0.281250028081486,0.265340945034531,Eubacterium_xylanophilum 
Mucispirillum_schaedleri ,0.787356103154825,0.967445237762356,0.787019180884596,0.967071032965027,-0.314359391109819,-0.314359391109819,-1.23105192693028,0.180354943251705,9.71515348077365,0.0179802794303865,0.488294315594293,0.0145416250982256,Mucispirillum_schaedleri 
Lactobacillus_intestinalis ,0.141680178529545,0.659865764307752,0.228094104513468,0.681045201610871,-5.76480121978181,-4.76826763930094,-6.48532462979324,-2.81214901793035,10.6978911078297,-0.297961425767956,0.350446445620576,0.166824062597196,Lactobacillus_intestinalis 
Turicibacter_sanguinis BT,0.329369399803936,0.793705273860231,0.355181000119028,0.744097606296075,-6.06272249375034,-6.77791269928712,-5.03808512757262,1.75068084095217,8.45056751995942,0.197490614572629,0.386845051371029,0.128370092551652,Turicibacter_sanguinis BT
Eubacterium,0.68747280473407,0.953071966918042,0.72490069650095,0.964163473870114,0.0466006753955837,-0.395365074759544,0.272338496700059,0.347992707628127,4.39008894013871,0.0628093924207388,0.453125004908827,0.0158493252458013,Eubacterium
Clostridium_saccharogumia BT,0.641290353556994,0.939593206209154,0.598262351573289,0.920200164720751,-2.23826339985058,-1.52203587260631,-4.14636733737316,-0.911370025359602,7.27616785065118,-0.116753275367008,0.44419643443697,0.0361176933301809,Clostridium_saccharogumia BT
Faecalicoccus_acidiformans BT,0.128537056395945,0.601009381857224,0.126391679192653,0.569280821580974,-6.02641043330799,-4.34306335520604,-6.99736193986972,-3.30801415231686,6.37220027094853,-0.483698795502121,0.304347850014379,0.244673446825817,Faecalicoccus_acidiformans BT
Eubacterium_coprostanoligenes BT,0.217743169720074,0.718303944000432,0.22213392959523,0.680538063215256,-5.1870852973126,-4.1004708062188,-5.93644189175133,-2.14401547307462,6.3897907132855,-0.330544588809703,0.348940931374937,0.167147579230592,Eubacterium_coprostanoligenes BT
Lactobacillus_antri,0.115164242203384,0.634321431626487,0.0744627150138596,0.531021482847523,-3.25436565314102,2.77835274112778,-4.90394973159569,-3.85025930709295,8.98646442599757,-0.481705545822354,0.285714312962103,0.274887908874446,Lactobacillus_antri
Lactobacillus_gasseri ,0.223176018221883,0.758434328631378,0.231121162670191,0.712506999272842,-1.73213777777642,2.95814047206626,-4.18151305181865,-3.22327336874736,9.21614411938052,-0.346613286231257,0.354515066628781,0.147210865030831,Lactobacillus_gasseri 
Lactobacillus_gasseri BT,0.165951917968311,0.685127850146642,0.163714924121187,0.653799219701563,-2.94622408337128,0.947546204535811,-5.00353494051329,-3.45975595128235,8.17421123315773,-0.42886439603935,0.33816966162096,0.184555602078543,Lactobacillus_gasseri BT
Lactobacillus_antricluster_2,0.169733165019456,0.708229824170032,0.131233505503333,0.611703352309528,-3.01887857910676,4.15828228787534,-4.70358257685348,-3.56044836625379,10.2428400194237,-0.416161076163656,0.315496120226022,0.213459139437558,Lactobacillus_antricluster_2
Lactobacillus_intestinalis BT,0.0827138204074511,0.570999578337502,0.114879070478306,0.561364789386511,-5.59638129904949,-4.2577546587059,-6.57424308016845,-3.70381433186558,9.25482462334069,-0.470739246836165,0.296875025252225,0.250754831200524,Lactobacillus_intestinalis BT
Lactobacillus_secaliphilus BT,0.102063829043504,0.562954163043539,0.110527135665161,0.545390457514338,-5.59544825475289,-3.81193631988727,-6.68904244532643,-3.63340951174213,6.53691252630659,-0.521887704508551,0.304687523924221,0.263292465010306,Lactobacillus_secaliphilus BT
Mucispirillum_schaedleri BT,0.737517999967248,0.958376828952327,0.804325585060174,0.971127401107589,-0.914510118098229,-0.914510118098229,-1.563855055172,-0.139710885285815,8.82876002007876,-0.0179835031033265,0.491638796852834,0.0127237917515815,Mucispirillum_schaedleri BT
